company_name,Location,location_type,Sales,URL,phone_number
"Eli Lilly Interamerica, Inc.",Indiana(Usa),Headquarters,66824491,www.lilly.com,(317) 276-2000
"Apellis Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,66563000,www.apellis.com,(617) 977-5700
"Chiesi Usa, Inc.",North Carolina(Usa),Headquarters,66369468,www.chiesiusa.com,(919) 678-6611
"Aytu Biopharma, Inc.",Colorado(Usa),Headquarters,65632000,www.aytubio.com,(720) 437-6580
"Ucb Holdings, Inc.",Georgia(Usa),Headquarters,65020554,www.ucb-usa.com,(770) 970-7500
"Spark Therapeutics, Inc.",Pennsylvania(Usa),Headquarters,64725000,careers.sparktx.com,(888) 772-7560
Johnson Matthey Process Technologies Inc,Georgia(Usa),Headquarters,64308411,www.matthey.com,(912) 748-0630
"Ferndale Pharma Group, Inc.",Michigan(Usa),Headquarters,63915988,www.ferndalepharmagroup.com,(248) 548-0900
Torrent Pharma Inc.,Pennsylvania(Usa),Headquarters,63895752,www.torrentpharma.com,(215) 949-3711
"Integrated Biopharma, Inc.",New Jersey(Usa),Headquarters,63559000,www.ibiopharma.com,(973) 926-0816
"Proteus Digital Health, Inc.",California(Usa),Headquarters,62757437,www.proteus.com,(650) 632-4031
"Biosearch Technologies, Inc.",California(Usa),Headquarters,62516842,www.biosearchtech.com,(415) 883-8400
Cayman Chemical Company Incorporated,Michigan(Usa),Headquarters,62168208,www.caymanchem.com,(734) 971-3335
"Rockwell Medical, Inc.",Michigan(Usa),Headquarters,61931000,www.rockwellmed.com,(248) 960-9009
"Sutro Biopharma, Inc.",California(Usa),Headquarters,61880000,www.sutrobio.com,(650) 392-8412
Veru Inc.,Florida(Usa),Headquarters,61259528,www.verupharma.com,(305) 509-6897
"Siegfried Usa, Llc",New Jersey(Usa),Headquarters,61067792,www.siegfried.ch,(856) 678-3601
"Aveva Drug Delivery Systems, Inc.",Florida(Usa),Headquarters,61022201,www.apotex.com,(954) 430-3340
"Taro Pharmaceuticals U.S.A., Inc.",New York(Usa),Headquarters,60919351,www.tarousa.com,(914) 345-9000
"Sab Biotherapeutics, Inc.",South Dakota(Usa),Headquarters,60876078,www.sabbiotherapeutics.com,(605) 679-6980
"Nbty Manufacturing, Llc",New York(Usa),Headquarters,60669621,www.bountifulcompany.com,(631) 567-9500
"Keryx Biopharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,60641000,www.akebia.com,(617) 871-2098
"Fagron, Inc.",Minnesota(Usa),Headquarters,60277930,www.fagron.us,(651) 681-9517
B D Pharmingen Inc,California(Usa),Headquarters,60215756,www.bd.com,(858) 812-8800
A & Z Pharmaceutical Inc.,New York(Usa),Headquarters,60069598,www.azpharmaceutical.com,(631) 952-3802
"Ivax Research, Inc.",Florida(Usa),Headquarters,60020056,www.tevapharm.com,(305) 668-7688
"Asklepios Biopharmaceutical, Inc.",North Carolina(Usa),Headquarters,59701897,www.askbio.com,(919) 561-6210
"Stauber Performance Ingredients, Inc.",California(Usa),Headquarters,59409230,www.stauberusa.com,(714) 441-3900
Biomune Company,Kansas(Usa),Headquarters,59192357,www.ceva.us,(913) 894-0230
"Alimera Sciences, Inc.",Georgia(Usa),Headquarters,59029000,www.alimerasciences.com,(678) 990-5740
Heritage Pharma Labs Inc.,New Jersey(Usa),Headquarters,58973709,,(732) 238-7880
"Crown Laboratories, Inc.",Tennessee(Usa),Headquarters,58849621,www.crownlaboratories.com,(423) 926-4413
"Dfb Pharmaceuticals, Llc",Texas(Usa),Headquarters,58281106,www.dfb.com,(817) 900-4050
Nesher Pharmaceuticals (Usa) Llc,Missouri(Usa),Headquarters,57854263,www.nesher.com,(314) 209-4700
"Vitamin Shoppe Florida, Llc",Florida(Usa),Headquarters,57771093,,(305) 468-1600
International Aids Vaccine Initative Inc.,New York(Usa),Headquarters,57048972,www.iavi.org,(212) 847-1111
"Ferndale Laboratories, Inc.",Michigan(Usa),Headquarters,56607257,www.ferndalelabsmfg.com,(248) 548-0900
"Ipsen Biopharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,56542534,www.ipsen.com,(973) 903-4442
Jrs Pharma Lp,New York(Usa),Headquarters,56397810,www.jrspharma.com,(845) 878-8300
"Wright Enrichment, Incorporated",Louisiana(Usa),Headquarters,55930112,www.thewrightgroup.net,(337) 783-3096
"Fate Therapeutics, Inc.",California(Usa),Headquarters,55846000,www.fatetherapeutics.com,(858) 875-1800
Vertex Pharmaceuticals (San Diego) Llc,California(Usa),Headquarters,55789025,www.vrtx.com,(858) 404-6600
"Perceptive Services, Inc",New Jersey(Usa),Headquarters,55752838,,(609) 524-4100
"Synergetics Usa, Inc.",Missouri(Usa),Headquarters,55686104,www.bauschsurgical.com,(636) 939-5100
"Glenmark Pharmaceuticals Inc., Usa",New Jersey(Usa),Headquarters,55593103,www.glenmarkpharma-us.com,(201) 684-8000
"Actavis Laboratories Fl, Inc.",Florida(Usa),Headquarters,55589279,www.actavis.com,(954) 585-1400
"Sergeant'S Pet Care Products, Llc",Nebraska(Usa),Headquarters,55418814,www.sergeants.com,(402) 938-7000
"Xtant Medical Holdings, Inc.",Montana(Usa),Headquarters,55263000,www.xtantmedical.com,(406) 388-0480
"Boiron, Inc.",Pennsylvania(Usa),Headquarters,55250048,www.boironusa.com,(610) 325-7464
Patheon Biologics Llc,Missouri(Usa),Headquarters,54709040,www.patheon.com,(314) 426-5000
"Assistrx, Inc.",Florida(Usa),Headquarters,54705309,www.assistrx.com,(855) 421-4607
Puretech Health Llc,Massachusetts(Usa),Headquarters,54530371,www.puretechhealth.com,(617) 482-2333
"Pti Union, Llc",Missouri(Usa),Headquarters,54446193,www.pharma-tech.com,(636) 583-8664
"Avadel Pharmaceuticals (Usa), Inc.",Missouri(Usa),Headquarters,53925262,www.avadel.com,(636) 449-1830
G. C. Hanford Manufacturing Company,New York(Usa),Headquarters,53521313,www.hanford.com,(315) 476-7418
"Curia Missouri, Inc.",Missouri(Usa),Headquarters,53248196,www.archimica.com,(417) 868-3307
Innovative Labs Group Llc,Utah(Usa),Headquarters,53245617,www.innovativelabs.com,(801) 491-3220
"Agraquest, Inc.",California(Usa),Headquarters,53155323,cropscience.bayer.us,(866) 992-2937
"Piramal Critical Care, Inc.",Pennsylvania(Usa),Headquarters,53082192,www.piramalcriticalcare.us,(800) 414-1901
"Sorrento Therapeutics, Inc.",California(Usa),Headquarters,52904000,www.sorrentotherapeutics.com,(858) 203-4100
Halocarbon Products Corporation,Georgia(Usa),Headquarters,52899023,www.halocarbon.com,(470) 419-6364
"Tower Laboratories, Ltd.",Connecticut(Usa),Headquarters,52811794,www.middlesexchamber.com,(860) 767-2127
"New Chapter, Inc.",Vermont(Usa),Headquarters,52530942,www.newchapter.com,(800) 543-7279
"Halo Pharmaceutical, Inc.",New Jersey(Usa),Headquarters,52222415,www.cambrex.com,(973) 428-4000
"Foodscience, Llc",Vermont(Usa),Headquarters,52160123,www.davincilabs.com,(800) 451-5190
"Ivd, Llc",Pennsylvania(Usa),Headquarters,51938350,,(949) 664-5500
Albion Medical Holdings Inc,North Carolina(Usa),Headquarters,51860242,,(800) 378-3906
"Greer Laboratories, Inc.",North Carolina(Usa),Headquarters,51860242,www.stagrallergy.com,(828) 754-5327
Beam Therapeutics Inc.,Massachusetts(Usa),Headquarters,51844000,www.beamtx.com,(617) 852-4988
"Vistapharm, Inc.",New Jersey(Usa),Headquarters,51679441,www.vistapharm.com,(908) 376-1622
"Pbm Nutritionals, L.L.C.",Vermont(Usa),Headquarters,51667541,www.perrigo.com,(802) 527-0521
"Chinook Therapeutics, Inc.",Washington(Usa),Headquarters,51625000,www.adurolife.com,(206) 485-7051
"New Generation Wellness, Inc.",California(Usa),Headquarters,51544019,www.newgenerationwellness.com,(949) 863-0340
"Vintage Pharmaceuticals, Llc",Pennsylvania(Usa),Headquarters,51487715,,(256) 859-2222
"Sovereign Pharmaceuticals, Llc",Texas(Usa),Headquarters,51459741,www.sovpharm.com,(817) 284-0429
"Mikart, Llc",Georgia(Usa),Headquarters,51399253,www.mikart.com,(404) 351-4510
"Medavante-Prophase, Inc.",New Jersey(Usa),Headquarters,51091359,www.medavante-prophase.com,(609) 528-9400
Moderna Llc,Massachusetts(Usa),Headquarters,51055923,www.modernatx.com,(617) 714-6500
"Leadiant Biosciences, Inc.",Maryland(Usa),Headquarters,50905316,www.leadiant.com,(301) 948-1041
"Aquestive Therapeutics, Inc.",New Jersey(Usa),Headquarters,50832000,www.aquestive.com,(908) 941-1900
Diamond Green Diesel Llc (Jv),Texas(Usa),Headquarters,50720683,www.diamondgreendiesel.com,(210) 345-2009
"Url Pharma, Inc",Pennsylvania(Usa),Headquarters,50590737,www.urlpharma.com,(215) 288-6500
"Xttrium Laboratories, Inc.",Illinois(Usa),Headquarters,50559586,www.xttrium.com,(773) 268-5800
"Astex Pharmaceuticals, Inc.",California(Usa),Headquarters,50465722,www.astx.com,(925) 560-0100
"Adare Pharma Us, Inc.",New Jersey(Usa),Headquarters,50367569,www.adarepharmasolutions.com,(609) 450-1312
"Anchen Pharmaceuticals, Inc.",Pennsylvania(Usa),Headquarters,50129647,www.parpharm.com,(949) 639-8100
Musclepharm Corporation,Nevada(Usa),Headquarters,50042000,www.musclepharm.com,(800) 292-3909
Pel Healthcare Llc,Pennsylvania(Usa),Headquarters,50000000,www.piramal.com,(215) 799-5000
"Neos Therapeutics, Inc.",Texas(Usa),Headquarters,49988000,www.aytubio.com,(972) 408-1300
"Juniper Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,49979000,www.catalent.com,(617) 639-1500
"Quva Pharma, Inc.",Texas(Usa),Headquarters,49772467,www.quvapharma.com,(888) 339-0874
"Cidara Therapeutics, Inc.",California(Usa),Headquarters,49572000,www.cidara.com,(858) 752-6170
"Revo Biologics, Inc.",Massachusetts(Usa),Headquarters,48837677,www.lfb-usa.com,(508) 620-9700
Denali Therapeutics Inc.,California(Usa),Headquarters,48661000,www.denalitherapeutics.com,(650) 866-8548
Bioverativ Therapeutics Inc.,Massachusetts(Usa),Headquarters,48640483,www.eloctate.com,(781) 663-4400
"Westwell, Incorporated",Massachusetts(Usa),Headquarters,48527934,www.nestleusa.com,(800) 753-2277
Financiere Lully F Inc.,Minnesota(Usa),Headquarters,48322864,,(952) 443-6149
"Tri-K Industries, Inc.",New Jersey(Usa),Headquarters,48225314,www.tri-k.com,(973) 298-8850
"Anacor Pharmaceuticals, Inc.",New York(Usa),Headquarters,48218165,www.pfizer.com,(212) 733-2323
"Gritstone Bio, Inc.",California(Usa),Headquarters,48214000,www.gritstonebio.com,(510) 871-6100
Amag Pharma Usa Inc,Pennsylvania(Usa),Headquarters,48120750,,(617) 498-3300
Bayer Cropscience Holding Inc.,Pennsylvania(Usa),Headquarters,48010270,www.bayer.com,(412) 777-2000
Nutrawise Health & Beauty Corporation,California(Usa),Headquarters,48000000,www.youtheory.com,(949) 900-2400
Hikma Labs Inc.,Ohio(Usa),Headquarters,47996992,www.hikma.com,(614) 276-4000
"Chembio Diagnostics, Inc.",New York(Usa),Headquarters,47818452,www.chembio.com,(631) 924-1135
"Biospectra, Inc.",Pennsylvania(Usa),Headquarters,47685162,www.biospectra.us,(610) 599-3400
Abbott Laboratories International Co.,Illinois(Usa),Headquarters,47607816,www.abbott.com,(847) 937-6100
"Gsms, Inc.",California(Usa),Headquarters,47529608,www.gsms.us,(805) 477-9866
"Aziyo Biologics, Inc.",Maryland(Usa),Headquarters,47390000,www.aziyo.com,(240) 247-1170
"Embrex, Inc.",North Carolina(Usa),Headquarters,47165265,www.zoetis.com,(919) 941-5185
"Ignyta, Inc.",California(Usa),Headquarters,47151193,www.roche.com,(858) 255-5959
"Ortho Molecular Products, Inc.",Illinois(Usa),Headquarters,47147681,www.orthomolecularproducts.com,(815) 337-0089
"Generics Bidco Ii, Llc",North Carolina(Usa),Headquarters,47005512,www.prinstonpharm.com,(704) 612-8830
"Direct Digital, Llc",North Carolina(Usa),Headquarters,46881167,www.adaptivehealth.com,(704) 557-0987
The P F Laboratories Inc,Connecticut(Usa),Headquarters,46864528,www.purduepharma.com,(973) 256-3100
"Arvinas, Inc.",Connecticut(Usa),Headquarters,46700000,www.arvinas.com,(203) 535-1456
"Morinda, Inc.",Utah(Usa),Headquarters,46603559,www.noninewage.com,(801) 234-1000
"Bioivt, Llc",New York(Usa),Headquarters,46597020,www.bioivt.com,(516) 483-1196
Mcneil Consumer Pharmaceuticals Co.,Pennsylvania(Usa),Headquarters,46146557,www.pepcid.com,(215) 273-7700
"Avid Health, Inc.",Washington(Usa),Headquarters,46061965,www.avid.com,(360) 737-6800
"P L P, Ltd",Texas(Usa),Headquarters,46014751,,(903) 831-7808
"C4 Therapeutics, Inc.",Massachusetts(Usa),Headquarters,45785000,www.c4therapeutics.com,(617) 231-0700
"Third Wave Technologies, Inc.",Massachusetts(Usa),Headquarters,45697799,www.hologic.com,(608) 273-8933
Msd International Gmbh (Puerto Rico Branch) Llc,Puerto Rico(Usa),Headquarters,45658314,www.msd.ch,(787) 623-7000
"Teligent, Inc.",New Jersey(Usa),Headquarters,45309000,www.teligent.com,(856) 697-1441
"Associates Of Cape Cod, Inc.",Massachusetts(Usa),Headquarters,44906571,www.acciusa.com,(508) 540-3444
"Twinlab Holdings, Inc.",Florida(Usa),Headquarters,44890911,www.twinlab.com,(800) 645-5626
"Aprecia Pharmaceuticals, Llc",Ohio(Usa),Headquarters,44769235,www.aprecia.com,(513) 984-5000
Merck Sharp & Dohme (Argentina) Inc.,New Jersey(Usa),Headquarters,44668065,,(908) 423-1000
"Inw Manufacturing, Llc",Utah(Usa),Headquarters,44606837,www.inw-group.com,(972) 490-3300
"United Laboratories Manufacturing, Llc",Texas(Usa),Headquarters,44606837,www.inw-group.com,(972) 490-3300
Universal Protein Supplements Corporation,New Jersey(Usa),Headquarters,44522860,www.universalnutrition.com,(732) 545-3130
"Cbdmd, Inc.",North Carolina(Usa),Headquarters,44480763,www.levelbrands.com,(704) 445-3060
"Aplicare Products, Llc",Connecticut(Usa),Headquarters,44074546,www.medline.com,(203) 630-0500
"Santa Cruz Biotechnology, Inc.",Texas(Usa),Headquarters,43964137,www.scbt.com,(214) 902-3900
Shire Us Holdings Llc,Kentucky(Usa),Headquarters,43702026,www.takeda.com,(859) 669-8000
"Ocular Therapeutix, Inc.",Massachusetts(Usa),Headquarters,43522000,www.ocutx.com,(781) 357-4000
"Novartis Institutes For Biomedical Research, Inc.",Massachusetts(Usa),Headquarters,43519100,www.novartis.com,(617) 871-8000
"Clinical Specialties, Inc.",Ohio(Usa),Headquarters,43294881,www.clinicalspecialties.com,(888) 873-7888
"Stemline Therapeutics, Inc.",New York(Usa),Headquarters,43216862,www.stemline.com,(646) 502-2311
"Manhattan Drug Company, Inc.",New Jersey(Usa),Headquarters,42805041,www.healthproductscorp.us,(973) 926-0816
Iqvia Pharma Inc.,North Carolina(Usa),Headquarters,42519472,www.iqvia.com,(919) 998-2000
"Aveo Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,42295000,www.aveooncology.com,(857) 400-0101
"Kindred Biosciences, Inc.",Indiana(Usa),Headquarters,42164000,www.kindredbio.com,(650) 701-7901
Ash Stevens Llc,Michigan(Usa),Headquarters,41902846,www.piramalpharmasolutions.com,(734) 282-3370
"Truepill, Inc.",California(Usa),Headquarters,41775185,www.truepill.com,(855) 910-8606
"Shire Regenerative Medicine, Inc.",Connecticut(Usa),Headquarters,41735240,,(877) 422-4463
"Mdd Us Enterprises, Llc",Maryland(Usa),Headquarters,41511272,www.supernus.com,(301) 838-2500
"Mdd Us Operations, Llc",Maryland(Usa),Headquarters,41511272,www.usworldmeds.com,(301) 838-2500
"Tanox, Inc.",California(Usa),Headquarters,41148376,www.gene.com,(650) 851-1607
"Gti Rock Island, Llc",Illinois(Usa),Headquarters,41137154,www.gtigrows.com,(312) 664-5050
"Champions Oncology, Inc.",New Jersey(Usa),Headquarters,41040000,www.championsoncology.com,(201) 808-8400
"Albireo Pharma, Inc.",Massachusetts(Usa),Headquarters,40579000,www.albireopharma.com,(857) 254-5555
"Performance Health, Llc",Ohio(Usa),Headquarters,40202420,www.biofreeze.com,(330) 633-8460
Janone Inc.,Nevada(Usa),Headquarters,40022000,www.janone.com,(702) 997-5968
Abbott Universal Llc,Illinois(Usa),Headquarters,39950225,www.molecular.abbott,(224) 667-6100
"Balanced Health Botanicals, Llc",Colorado(Usa),Headquarters,39911577,www.balancedhealthbotanicals.com,(970) 215-7915
"Azurity Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,39758294,www.azurity.com,(800) 461-7449
"Emd Serono Biotech Center, Inc.",Massachusetts(Usa),Headquarters,39752452,www.emdserono.com,(800) 283-8088
"Best Medical International, Inc.",Virginia(Usa),Headquarters,39488171,www.teambest.com,(703) 451-2378
Project Plasma Holdings Corporation,Massachusetts(Usa),Headquarters,39003237,www.seracare.com,(508) 244-6400
"Molecular Templates, Inc.",Texas(Usa),Headquarters,38697000,www.mtem.com,(512) 869-1555
"Polycarbon Industries, Inc.",Massachusetts(Usa),Headquarters,38377462,www.pcisynthesis.com,(978) 462-5555
"Stanbio Laboratory, L.P.",Texas(Usa),Headquarters,38303175,www.ekfusa.com,(830) 824-0772
Biospecifics Technologies Corp.,Pennsylvania(Usa),Headquarters,38187755,www.biospecifics.com,(516) 593-7000
Xoma Corporation,California(Usa),Headquarters,38160000,www.xoma.com,(510) 204-7200
"E-Z-Em, Inc.",New York(Usa),Headquarters,38098418,,(609) 524-2864
Puretek Corporation,California(Usa),Headquarters,38018125,www.puretekcorp.com,(818) 361-3316
Ino Therapeutics Llc,New Jersey(Usa),Headquarters,37901960,www.inomax.com,(908) 238-6600
Meiragtx Holdings Plc,New York(Usa),Headquarters,37701000,www.meiragtx.com,(646) 490-2965
"Voyager Therapeutics, Inc.",Massachusetts(Usa),Headquarters,37415000,www.voyagertherapeutics.com,(857) 259-5340
Merck Holdings Iv Corp.,New Jersey(Usa),Headquarters,37264117,www.merck.com,(908) 423-1000
"Karuna Therapeutics, Inc.",Massachusetts(Usa),Headquarters,36964000,www.karunatx.com,(857) 449-2244
"Jom Pharmaceutical Services, Inc.",Kentucky(Usa),Headquarters,36344818,www.bullittchamber.org,(502) 921-5000
Smithkline Beecham Inter-American Corporation,Pennsylvania(Usa),Headquarters,36041139,us.gsk.com,(215) 751-4000
"Pharmaceutics International, Inc.",Maryland(Usa),Headquarters,36000000,www.pharm-int.com,(410) 584-0001
"Sigmapharm Laboratories, Llc",Pennsylvania(Usa),Headquarters,36000000,www.sigmapharm.com,(215) 352-6655
"Cumberland Pharmaceuticals, Inc.",Tennessee(Usa),Headquarters,35985043,www.cumberlandpharma.com,(615) 255-0068
"Metra Biosystems, Inc",California(Usa),Headquarters,35898587,www.quidel.com,(408) 616-4300
"Stem Holdings, Inc.",Florida(Usa),Headquarters,35769000,,(561) 948-5410
"Zymogenetics, Inc.",Washington(Usa),Headquarters,35676266,www.bms.com,(206) 442-6600
Uckele Health And Nutrition Inc,Michigan(Usa),Headquarters,35626948,www.uckele.com,(800) 248-0330
"Exeltis Usa, Inc.",New Jersey(Usa),Headquarters,35561135,www.exeltisusa.com,(973) 324-0200
Orgenesis Inc.,Massachusetts(Usa),Headquarters,35502000,www.orgenesis.com,(480) 659-6404
"Aratana Therapeutics, Inc.",Indiana(Usa),Headquarters,35412000,www.elanco.com,(913) 353-1000
Avara Pharmaceutical Services Inc.,Connecticut(Usa),Headquarters,35378501,www.avara.com,(405) 217-7670
"Alexza Pharmaceuticals, Inc.",California(Usa),Headquarters,35257495,www.alexza.com,(650) 944-7000
Principia Biopharma Inc.,New Jersey(Usa),Headquarters,35160000,www.principiabio.com,(650) 416-7700
Patheon Pharmaceuticals Services Inc.,North Carolina(Usa),Headquarters,35092717,www.patheon.com,(919) 226-3200
"Reliv' International, Inc.",Missouri(Usa),Headquarters,35055315,www.reliv.com,(636) 537-9715
"Carma Laboratories, Inc.",Wisconsin(Usa),Headquarters,35016128,www.mycarmex.com,(414) 421-7707
"Lgm Pharma Solutions, Llc",Illinois(Usa),Headquarters,35000000,www.lgmpharma.com,(800) 881-8210
Progenics Pharmaceuticals Inc,New York(Usa),Headquarters,34986000,www.lantheus.com,(646) 975-2500
"Y-Mabs Therapeutics, Inc.",New York(Usa),Headquarters,34897000,www.ymabs.com,(917) 817-2992
"Kemin Foods, L.C.",Iowa(Usa),Headquarters,34374652,www.kemin.com,(515) 559-5100
Tregaron Management Corp,California(Usa),Headquarters,34216867,www.tregaroncapital.com,(650) 403-2080
Ust Llc,Utah(Usa),Headquarters,34216867,www.ustcorp.com,(801) 547-8052
"Pharmalucence, Inc.",Massachusetts(Usa),Headquarters,34033279,www.pharmalucence.com,(781) 275-7120
"Elite One Source Nutritional Services, Inc.",Montana(Usa),Headquarters,33845402,www.eliteonesource.com,(406) 273-5493
"Vector Laboratories, Inc.",California(Usa),Headquarters,33804275,www.vectorlabs.com,(650) 697-3600
"Nalpropion Pharmaceuticals, Llc",Tennessee(Usa),Headquarters,33709000,www.curraxpharma.com,(800) 793-2145
Zoetis Llc,New Jersey(Usa),Headquarters,33663885,www.zoetisus.com,(973) 822-7000
Vwr Part Of Avantor,Ohio(Usa),Headquarters,33476209,cn.vwr.com,(440) 349-1199
"Pharmedium Healthcare Holdings, Inc.",Illinois(Usa),Headquarters,33266896,www.uniquepharmaceuticals.com,(800) 523-7749
"Microbiologics, Inc.",Minnesota(Usa),Headquarters,33140554,www.microbiologics.com,(800) 599-2847
"Sab Sciences, Inc.",South Dakota(Usa),Headquarters,33130512,www.sabbiotherapeutics.com,(605) 679-6980
"Concert Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,32578000,www.concertpharma.com,(781) 860-0045
"Erba Diagnostics, Inc.",Florida(Usa),Headquarters,32560662,www.erbadiagnostics.com,(305) 324-2300
Cyanotech Corporation,Hawaii(Usa),Headquarters,32345000,www.cyanotech.com,(808) 326-1353
"Actelion Pharmaceuticals Us, Inc.",New Jersey(Usa),Headquarters,32329659,www.janssen.com,(650) 624-6900
"Chemocentryx, Inc.",California(Usa),Headquarters,32224000,www.chemocentryx.com,(650) 210-2900
R.I.T.A. Corporation,Illinois(Usa),Headquarters,31680132,www.ritacorp.com,(815) 337-2500
Nostrum Laboratories Inc.,Missouri(Usa),Headquarters,31489000,www.nostrumlabs.com,(816) 841-4636
"Poseida Therapeutics, Inc.",California(Usa),Headquarters,31238000,www.poseida.com,(858) 779-3100
"Wakunaga Of America Co., Ltd.",California(Usa),Headquarters,31052992,www.kyolic.com,(949) 855-2776
"Ikena Oncology, Inc.",Massachusetts(Usa),Headquarters,30985000,www.ikenaoncology.com,(857) 273-8343
Strongbridge Biopharma Plc,Pennsylvania(Usa),Headquarters,30731000,www.strongbridgebio.com,(610) 254-9200
"Zyla Life Sciences, Inc.",Illinois(Usa),Headquarters,30353000,www.assertiotx.com,(224) 441-6882
Vbi Vaccines (Delaware) Inc.,Massachusetts(Usa),Headquarters,30190382,www.vbivaccines.com,(617) 830-3031
"Casi Pharmaceuticals, Inc.",Maryland(Usa),Headquarters,30168000,www.casipharmaceuticals.com,(240) 864-2600
"Alora Pharmaceuticals, Llc",Georgia(Usa),Headquarters,30100159,,(678) 325-5187
"Shattuck Labs, Inc.",Texas(Usa),Headquarters,30017000,www.shattucklabs.com,(512) 900-4690
"Vetoquinol U.S.A., Inc.",Texas(Usa),Headquarters,29902452,www.vetoquinolusa.com,(817) 529-7500
Zeneca Inc.,Delaware(Usa),Headquarters,29780206,www.astrazeneca-us.com,(302) 886-3000
"Applied Molecular Evolution, Inc.",California(Usa),Headquarters,29638910,www.lilly.com,(858) 597-4990
"Kate Somerville Skincare, Llc",California(Usa),Headquarters,29190593,www.katesomerville.com,(323) 655-7546
Chemicals Incorporated,Texas(Usa),Headquarters,29184632,www.chemicalsinc.com,(281) 576-5000
Westar Nutrition Corp.,California(Usa),Headquarters,29169901,www.westarnutrition.com,(949) 645-6100
Appco Pharma Llc,New Jersey(Usa),Headquarters,28790154,www.appcopharma.com,(732) 271-8300
"Kempharm, Inc.",Florida(Usa),Headquarters,28650000,www.kempharm.com,(321) 939-3416
Genus Lifesciences Inc.,Pennsylvania(Usa),Headquarters,28357681,www.genuslifesciences.com,(610) 782-9780
Patheon Pharmaceuticals Inc.,North Carolina(Usa),Headquarters,28321806,www.patheon.com,(919) 226-3200
Angion Biomedica Corp.,New York(Usa),Headquarters,28312000,www.angion.com,(415) 655-4899
"Curia Wisconsin, Inc.",Wisconsin(Usa),Headquarters,28279115,www.curiaglobal.com,(262) 376-1467
"Ust, Corp.",Utah(Usa),Headquarters,28162286,www.ustcorp.com,(801) 547-8052
"Alector, Inc.",California(Usa),Headquarters,27677000,www.alector.com,(415) 231-5660
"Avedro, Inc.",Massachusetts(Usa),Headquarters,27672000,www.glaukos.com,(781) 768-3400
"Idenix Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,27506082,www.merck.com,(617) 995-9800
"Belcher Pharmaceuticals, Llc",Florida(Usa),Headquarters,27383613,www.belcherpharma.com,(727) 471-0850
Amgen Usa Inc.,California(Usa),Headquarters,27372854,www.amgen.com,(805) 447-1000
"Arbor Pharmaceuticals, Inc.",Georgia(Usa),Headquarters,27289105,www.arborpharma.com,(678) 334-2420
"Arbor Pharmaceuticals, Llc",Georgia(Usa),Headquarters,27289105,www.arborpharma.com,(678) 334-2420
"Soft Gel Technologies, Inc.",California(Usa),Headquarters,27282979,www.soft-gel.com,(323) 726-0700
"Diabetic Care Rx, Llc",Florida(Usa),Headquarters,27268396,www.pcacorp.com,(866) 348-0441
Sqz Biotechnologies Company,Massachusetts(Usa),Headquarters,27098000,www.sqzbiotech.com,(617) 758-8672
"Immunotek Bio Centers, L.L.C.",Louisiana(Usa),Headquarters,27000000,www.immunotek.com,(337) 500-1175
Cslb Holdings Inc.,Pennsylvania(Usa),Headquarters,26967920,www.cslbehring.com,(610) 878-4000
"Kyowa Kirin Usa Holdings, Inc.",New Jersey(Usa),Headquarters,26929024,www.kyowakirin.com,(609) 580-7400
Zoetis Holdings Llc,New Jersey(Usa),Headquarters,26909343,www.zoetis.com,(973) 822-7000
"Jounce Therapeutics, Inc.",Massachusetts(Usa),Headquarters,26907000,www.jouncetx.com,(857) 259-3840
"Tergus Pharma, Llc",North Carolina(Usa),Headquarters,26592136,www.terguspharma.com,(919) 549-9700
"Symbria Rx Services, L.L.C.",Illinois(Usa),Headquarters,26353395,www.symbria.com,(630) 981-8000
Colorado Serum Company,Colorado(Usa),Headquarters,26314281,colorado-serum-com.3dcartstores.com,(303) 295-7527
"Abco Laboratories, Inc.",California(Usa),Headquarters,26236230,www.abcolabs.com,(707) 432-2200
"Corden Pharma Boulder, Inc.",Colorado(Usa),Headquarters,26161468,www.pfizerhospitalus.com,(303) 245-6200
"Epitopix, Llc",Minnesota(Usa),Headquarters,26067863,vaxxinova.us.com,(320) 222-9822
"Arqule, Inc.",Massachusetts(Usa),Headquarters,25764000,www.arqule.com,(781) 994-0300
"Kadmon Corporation, Llc",New York(Usa),Headquarters,25756031,www.kadmon.com,(212) 308-6000
Ascent Pharmaceuticals Inc.,New York(Usa),Headquarters,25708271,www.ascentpharm.com,(631) 851-0550
Pharmedium Healthcare Corp,Pennsylvania(Usa),Headquarters,25692417,www.uniquepharmaceuticals.com,(847) 457-2300
"Virtus Pharmaceuticals Holdings, Llc",Pennsylvania(Usa),Headquarters,25453814,www.virtusrx.com,(267) 938-4850
"Elite Pharmaceuticals, Inc.",New Jersey(Usa),Headquarters,25380749,www.elitepharma.com,(201) 750-2646
"Grant Industries, Inc.",New Jersey(Usa),Headquarters,25373894,www.grantinc.com,(201) 791-6700
